rank,track_id,lead_genre,matched_genres,matched_tags,final_score,danceability_similarity,danceability_contribution,energy_similarity,energy_contribution,valence_similarity,valence_contribution,tempo_similarity,tempo_contribution,duration_ms_similarity,duration_ms_contribution,key_similarity,key_contribution,mode_similarity,mode_contribution,lead_genre_similarity,lead_genre_contribution,genre_overlap_similarity,genre_overlap_contribution,tag_overlap_similarity,tag_overlap_contribution
16114,aT8AZkf4hwJtQXJi,indie rock,,indie,0.063589,0.058373,0.002335,0.659687,0.019791,0.0,0.0,0.782918,0.023488,0.0,0.0,0.0,0.0,0.26491,0.002649,0.0,0.0,0.0,0.0,0.05285,0.015326
16115,TPdBj4rEuxeSgo2T,electronic,electronic,electronic,0.06358,0.0,0.0,0.0,0.0,0.0,0.0,0.916784,0.027504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.075025,0.018006,0.062312,0.01807
16116,0aFIFfBrPqFVAofA,indie rock,,indie|alternative,0.063577,0.041627,0.001665,0.0,0.0,0.52508,0.015752,0.0,0.0,0.357482,0.00715,0.0,0.0,0.26491,0.002649,0.0,0.0,0.0,0.0,0.125382,0.036361
16117,dSKY3nYW6KpsdsAD,electronic,electronic,electronic|indie,0.063566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.608148,0.012163,0.0,0.0,0.0,0.0,0.0,0.0,0.075025,0.018006,0.115162,0.033397
16118,PUcZEHiD6V2p7NCp,folk,folk,indie,0.063552,0.141627,0.005665,0.32698,0.009809,0.0,0.0,0.805051,0.024152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.035832,0.0086,0.05285,0.015326
16119,f6Q2IzA1n2vX1gzC,rap,rap,,0.063547,0.478373,0.019135,0.679687,0.020391,0.318413,0.009552,0.0,0.0,0.0,0.0,0.0,0.0,0.26491,0.002649,0.0,0.0,0.049248,0.01182,0.0,0.0
16120,bUJFpHJYF6s4ekMv,folk,folk,indie,0.063525,0.0,0.0,0.59302,0.017791,0.0,0.0,0.0,0.0,0.957948,0.019159,0.0,0.0,0.26491,0.002649,0.0,0.0,0.035832,0.0086,0.05285,0.015326
16121,b8Q5l3YPvtqh0HGi,folk,folk|singer-songwriter,singer-songwriter,0.063483,0.528293,0.021132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26491,0.002649,0.0,0.0,0.100512,0.024123,0.05372,0.015579
16122,lfmllZG8Or5QUA3V,indie rock,,indie|alternative,0.063466,0.25496,0.010198,0.0,0.0,0.0,0.0,0.0,0.0,0.021618,0.000432,0.691285,0.013826,0.26491,0.002649,0.0,0.0,0.0,0.0,0.125382,0.036361
16123,uL3sJ59oEEMZQ0uq,folk,folk,indie,0.063465,0.621627,0.024865,0.0,0.0,0.241587,0.007248,0.0,0.0,0.371285,0.007426,0.0,0.0,0.0,0.0,0.0,0.0,0.035832,0.0086,0.05285,0.015326
16124,cCzERjC6GRj9nKgt,electronic,electronic,electronic,0.063456,0.0,0.0,0.666353,0.019991,0.0,0.0,0.0,0.0,0.237018,0.00474,0.0,0.0,0.26491,0.002649,0.0,0.0,0.075025,0.018006,0.062312,0.01807
16125,bRrNAKvE5CreT3GG,singer-songwriter,singer-songwriter,singer-songwriter,0.063455,0.131707,0.005268,0.0,0.0,0.0,0.0,0.798149,0.023944,0.0,0.0,0.024619,0.000492,0.26491,0.002649,0.0,0.0,0.06468,0.015523,0.05372,0.015579
16126,0T3d8YLTVZeuMS9O,indie pop,,indie,0.063451,0.22504,0.009002,0.0,0.0,0.75492,0.022648,0.0,0.0,0.0,0.0,0.691285,0.013826,0.26491,0.002649,0.0,0.0,0.0,0.0,0.05285,0.015326
16127,YRRSp9yULppxIIrC,trip hop,,indie,0.06345,0.418373,0.016735,0.0,0.0,0.941587,0.028248,0.0,0.0,0.0,0.0,0.024619,0.000492,0.26491,0.002649,0.0,0.0,0.0,0.0,0.05285,0.015326
16128,6nRKm5NYNf9lJQbQ,folk,folk,indie,0.063405,0.15496,0.006198,0.59302,0.017791,0.0,0.0,0.0,0.0,0.0,0.0,0.642048,0.012841,0.26491,0.002649,0.0,0.0,0.035832,0.0086,0.05285,0.015326
16129,MlRXZ2u6Et5xXfOL,lo-fi,,indie,0.063403,0.858373,0.034335,0.01302,0.000391,0.0,0.0,0.356718,0.010702,0.0,0.0,0.0,0.0,0.26491,0.002649,0.0,0.0,0.0,0.0,0.05285,0.015326
16130,sLzprA9tBJRZ10Lm,art pop,,indie,0.063388,0.0,0.0,0.0,0.0,0.0,0.0,0.593184,0.017796,0.738815,0.014776,0.642048,0.012841,0.26491,0.002649,0.0,0.0,0.0,0.0,0.05285,0.015326
16131,JGjOvWQZoLGh1tfL,folk,folk|singer-songwriter,singer-songwriter,0.063374,0.061627,0.002465,0.0,0.0,0.0,0.0,0.618584,0.018558,0.0,0.0,0.0,0.0,0.26491,0.002649,0.0,0.0,0.100512,0.024123,0.05372,0.015579
16132,PFnaBzb14qUR7Ah4,electronic,electronic|hip hop,electronic|dance,0.06337,0.0,0.0,0.0,0.0,0.0,0.0,0.114718,0.003442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11006,0.026414,0.115564,0.033514
16133,PnKCeBGOVkGd1yYO,rap,rap|hip hop,alternative,0.063357,0.0,0.0,0.0,0.0,0.0,0.0,0.448584,0.013458,0.431852,0.008637,0.0,0.0,0.0,0.0,0.0,0.0,0.084283,0.020228,0.072532,0.021034
16134,HOU5VNruNYj1WboR,rap,rap,,0.063356,0.73496,0.029398,0.0,0.0,0.221587,0.006648,0.0,0.0,0.0,0.0,0.642048,0.012841,0.26491,0.002649,0.0,0.0,0.049248,0.01182,0.0,0.0
16135,Xe5097DzkweeZ7iN,electronic,electronic,electronic,0.06335,0.521627,0.020865,0.213647,0.006409,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.075025,0.018006,0.062312,0.01807
16136,XjcYeeYxKVsvU1Q6,indie rock,,indie,0.06334,0.758373,0.030335,0.40698,0.012209,0.0,0.0,0.0,0.0,0.141048,0.002821,0.0,0.0,0.26491,0.002649,0.0,0.0,0.0,0.0,0.05285,0.015326
16137,ygH1OdaXsj4QU8Gd,folk,folk,alternative|indie,0.063332,0.061627,0.002465,0.293647,0.008809,0.148253,0.004448,0.0,0.0,0.0,0.0,0.0,0.0,0.26491,0.002649,0.0,0.0,0.035832,0.0086,0.125382,0.036361
16138,Pq4j69zl58pHsqbV,folk,folk|singer-songwriter,singer-songwriter,0.063309,0.09496,0.003798,0.660313,0.019809,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.100512,0.024123,0.05372,0.015579
16139,V493KvCtCbxAc4uV,folk,folk,indie,0.063301,0.398373,0.015935,0.69302,0.020791,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26491,0.002649,0.0,0.0,0.035832,0.0086,0.05285,0.015326
16140,uCKG2cQLppg709SL,soul,,80s,0.063297,0.50504,0.020202,0.620313,0.018609,0.0,0.0,0.0,0.0,0.056948,0.001139,0.0,0.0,0.26491,0.002649,0.0,0.0,0.0,0.0,0.071373,0.020698
16141,RRIBKXwZAJIBHlsG,folk,folk,indie,0.063291,0.618373,0.024735,0.0,0.0,0.0,0.0,0.487682,0.01463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.035832,0.0086,0.05285,0.015326
16142,W6cmzTDIGOHitYFW,electronic,electronic,electronic,0.063285,0.0,0.0,0.90698,0.027209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.075025,0.018006,0.062312,0.01807
16143,XlXk8zYceh9S2Xcw,folk,folk,indie,0.063278,0.82504,0.033002,0.10698,0.003209,0.0,0.0,0.0,0.0,0.0,0.0,0.024619,0.000492,0.26491,0.002649,0.0,0.0,0.035832,0.0086,0.05285,0.015326
16144,UfKDegHWxjGv2CMk,folk,folk|singer-songwriter,singer-songwriter,0.063216,0.521627,0.020865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26491,0.002649,0.0,0.0,0.100512,0.024123,0.05372,0.015579
16145,IQqIVu4Sx7FEQo7B,house,electronic,electronic|dance,0.06321,0.12504,0.005002,0.119687,0.003591,0.01492,0.000448,0.0,0.0,0.0,0.0,0.0,0.0,0.26491,0.002649,0.0,0.0,0.075025,0.018006,0.115564,0.033514
16146,B0cgetisQuH6qUvG,electronic,electronic,electronic,0.063205,0.0,0.0,0.0,0.0,0.0,0.0,0.816016,0.02448,0.0,0.0,0.0,0.0,0.26491,0.002649,0.0,0.0,0.075025,0.018006,0.062312,0.01807
16147,s5EzGuoCbtSkLOZM,electronic,electronic,electronic,0.063193,0.611707,0.024468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26491,0.002649,0.0,0.0,0.075025,0.018006,0.062312,0.01807
16148,6bQ1xpbPiPWK0ECV,folk,folk|singer-songwriter,indie|singer-songwriter,0.06316,0.0,0.0,0.166353,0.004991,0.0,0.0,0.0,0.0,0.0,0.0,0.024619,0.000492,0.26491,0.002649,0.0,0.0,0.100512,0.024123,0.10657,0.030905
16149,0pyGlnBwlm5720dh,folk,folk,indie,0.063155,0.201627,0.008065,0.0,0.0,0.0,0.0,0.506451,0.015194,0.666052,0.013321,0.0,0.0,0.26491,0.002649,0.0,0.0,0.035832,0.0086,0.05285,0.015326
16150,DSKsfaqlCo7JcyNn,pop punk,alternative rock,,0.063134,0.90504,0.036202,0.0,0.0,0.471747,0.014152,0.0,0.0,0.0,0.0,0.024619,0.000492,0.26491,0.002649,0.0,0.0,0.040162,0.009639,0.0,0.0
16151,2dTP8AqDY9nSn2Vw,electronic,electronic,indie|electronic,0.063109,0.0,0.0,0.20698,0.006209,0.09492,0.002848,0.0,0.0,0.0,0.0,0.0,0.0,0.26491,0.002649,0.0,0.0,0.075025,0.018006,0.115162,0.033397
16152,dfarqjdjBeip8cPM,power pop,,indie,0.063106,0.408293,0.016332,0.41302,0.012391,0.0,0.0,0.546918,0.016408,0.0,0.0,0.0,0.0,0.26491,0.002649,0.0,0.0,0.0,0.0,0.05285,0.015326
16153,kVMJmuozaAY9qUZa,rap,rap,,0.063102,0.861627,0.034465,0.100313,0.003009,0.13492,0.004048,0.0,0.0,0.487985,0.00976,0.0,0.0,0.0,0.0,0.0,0.0,0.049248,0.01182,0.0,0.0
16154,vnEajdGjkgG3s3oC,electronic,electronic,electronic,0.0631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.576718,0.011534,0.642048,0.012841,0.26491,0.002649,0.0,0.0,0.075025,0.018006,0.062312,0.01807
16155,AN2g5QuArWwZNXcd,folk,folk|singer-songwriter,indie|singer-songwriter,0.063093,0.201627,0.008065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.100512,0.024123,0.10657,0.030905
16156,DAGHaxtg965tn7v0,electronic,electronic|rap,electronic,0.063089,0.0,0.0,0.0,0.0,0.078413,0.002352,0.0,0.0,0.0,0.0,0.642048,0.012841,0.0,0.0,0.0,0.0,0.124273,0.029826,0.062312,0.01807
16157,jS8keXHBoZSoCOWd,singer-songwriter,singer-songwriter,singer-songwriter,0.063087,0.208293,0.008332,0.34698,0.010409,0.0,0.0,0.0,0.0,0.529748,0.010595,0.0,0.0,0.26491,0.002649,0.0,0.0,0.06468,0.015523,0.05372,0.015579
16158,kkbnxFnq2C73xyIJ,folk,folk,,0.063079,0.748293,0.029932,0.0,0.0,0.45492,0.013648,0.275016,0.00825,0.0,0.0,0.0,0.0,0.26491,0.002649,0.0,0.0,0.035832,0.0086,0.0,0.0
16159,5XIvF16MD5gTGiQe,folk,folk|singer-songwriter,singer-songwriter|indie,0.063068,0.0,0.0,0.0,0.0,0.0,0.0,0.268016,0.00804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.100512,0.024123,0.10657,0.030905
16160,H5kGhKy8ThTPtvP4,electronic,electronic,electronic,0.063065,0.0,0.0,0.0,0.0,0.0,0.0,0.811318,0.02434,0.0,0.0,0.0,0.0,0.26491,0.002649,0.0,0.0,0.075025,0.018006,0.062312,0.01807
16161,EP6sAqIoqmTcts34,electronic,electronic,electronic,0.063057,0.608293,0.024332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26491,0.002649,0.0,0.0,0.075025,0.018006,0.062312,0.01807
16162,dqxPUGnr0gSq7Xvv,dream pop,,indie,0.06305,0.511707,0.020468,0.0,0.0,0.0,0.0,0.450918,0.013528,0.553948,0.011079,0.0,0.0,0.26491,0.002649,0.0,0.0,0.0,0.0,0.05285,0.015326
16163,NjyvU4OS1il0LIRK,progressive rock,alternative rock,,0.063033,0.0,0.0,0.720313,0.021609,0.0,0.0,0.954816,0.028644,0.0,0.0,0.024619,0.000492,0.26491,0.002649,0.0,0.0,0.040162,0.009639,0.0,0.0
16164,Dh4SNRM2s9KtwDPH,rap,rap|hip hop,,0.063027,0.0,0.0,0.0,0.0,0.571747,0.017152,0.247584,0.007428,0.778518,0.01557,0.0,0.0,0.26491,0.002649,0.0,0.0,0.084283,0.020228,0.0,0.0
16165,f1Tn9G6PAiOtdpsu,electronic,electronic,electronic,0.063015,0.59496,0.023798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024619,0.000492,0.26491,0.002649,0.0,0.0,0.075025,0.018006,0.062312,0.01807
16166,ZnkIMXrXCZQ6oYV0,folk,folk|psychedelic rock,indie,0.063001,0.39496,0.015798,0.0,0.0,0.0,0.0,0.413482,0.012404,0.0,0.0,0.0,0.0,0.26491,0.002649,0.0,0.0,0.070098,0.016824,0.05285,0.015326
16167,thOIye4vBrvCAqrb,k-pop,,dance,0.062991,0.331707,0.013268,0.0,0.0,0.0,0.0,0.616482,0.018494,0.014785,0.000296,0.642048,0.012841,0.26491,0.002649,0.0,0.0,0.0,0.0,0.053252,0.015443
16168,UcYfUhKnbN0ntM6f,hip hop,hip hop,alternative,0.062987,0.418373,0.016735,0.460313,0.013809,0.011747,0.000352,0.0,0.0,0.0,0.0,0.0,0.0,0.26491,0.002649,0.0,0.0,0.035035,0.008408,0.072532,0.021034
16169,WV9h2fdUOk8JrWbI,indie rock,,indie|alternative,0.062976,0.481627,0.019265,0.140313,0.004209,0.0,0.0,0.0,0.0,0.0,0.0,0.024619,0.000492,0.26491,0.002649,0.0,0.0,0.0,0.0,0.125382,0.036361
16170,A7RKLqNZ6e7pYy9J,post-hardcore,alternative rock,,0.062971,0.781627,0.031265,0.0,0.0,0.0,0.0,0.080616,0.002418,0.291148,0.005823,0.691285,0.013826,0.0,0.0,0.0,0.0,0.040162,0.009639,0.0,0.0
16171,wDxZHXwqyJesMNcg,rap,rap,,0.062938,0.0,0.0,0.840313,0.025209,0.758413,0.022752,0.016949,0.000508,0.0,0.0,0.0,0.0,0.26491,0.002649,0.0,0.0,0.049248,0.01182,0.0,0.0
16172,7AbuX6CnD6E8b4r0,electronic,electronic,electronic,0.06293,0.081627,0.003265,0.193647,0.005809,0.0,0.0,0.076318,0.00229,0.0,0.0,0.642048,0.012841,0.26491,0.002649,0.0,0.0,0.075025,0.018006,0.062312,0.01807
16173,iizCPbXKG3oNqkAW,electronic,electronic,electronic,0.062927,0.60504,0.024202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26491,0.002649,0.0,0.0,0.075025,0.018006,0.062312,0.01807
16174,PdC4FSYZaEXAhOIK,indie rock,folk,indie,0.062922,0.488293,0.019532,0.42698,0.012809,0.0,0.0,0.0,0.0,0.200285,0.004006,0.0,0.0,0.26491,0.002649,0.0,0.0,0.035832,0.0086,0.05285,0.015326
16175,80vB39FuwG9yMwk4,electronic,electronic,electronic,0.062913,0.0,0.0,0.0,0.0,0.0,0.0,0.787984,0.02364,0.159852,0.003197,0.0,0.0,0.0,0.0,0.0,0.0,0.075025,0.018006,0.062312,0.01807
16176,qpRuEBjxJjXTV9pV,indie pop,,indie,0.062912,0.48504,0.019402,0.03302,0.000991,0.251747,0.007552,0.0,0.0,0.849618,0.016992,0.0,0.0,0.26491,0.002649,0.0,0.0,0.0,0.0,0.05285,0.015326
16177,8gDJGjheWVyjcbc2,electronic,electronic,electronic,0.062903,0.0,0.0,0.079687,0.002391,0.188253,0.005648,0.0,0.0,0.806952,0.016139,0.0,0.0,0.26491,0.002649,0.0,0.0,0.075025,0.018006,0.062312,0.01807
16178,BTDEkpGEFZCHc2sv,indie pop,,indie,0.062899,0.741627,0.029665,0.126353,0.003791,0.0,0.0,0.382251,0.011468,0.0,0.0,0.0,0.0,0.26491,0.002649,0.0,0.0,0.0,0.0,0.05285,0.015326
16179,m6rPAnsZRE4rDJ0d,rap,rap|hip hop,,0.062875,0.391707,0.015668,0.25302,0.007591,0.0,0.0,0.0,0.0,0.812352,0.016247,0.024619,0.000492,0.26491,0.002649,0.0,0.0,0.084283,0.020228,0.0,0.0
16180,VFFzIcpSFkJRSLrH,indie rock,,indie,0.062846,0.718373,0.028735,0.0,0.0,0.0,0.0,0.174384,0.005232,0.520618,0.010412,0.024619,0.000492,0.26491,0.002649,0.0,0.0,0.0,0.0,0.05285,0.015326
16181,Lemrq1Pvl88x7Kr0,rap,rap|hip hop,,0.062843,0.0,0.0,0.45302,0.013591,0.548253,0.016448,0.0,0.0,0.496352,0.009927,0.0,0.0,0.26491,0.002649,0.0,0.0,0.084283,0.020228,0.0,0.0
16182,ggBJ4RrveZmDNtQZ,indie rock,alternative rock,,0.062827,0.618373,0.024735,0.446353,0.013391,0.0,0.0,0.0,0.0,0.620652,0.012413,0.0,0.0,0.26491,0.002649,0.0,0.0,0.040162,0.009639,0.0,0.0
16183,nAEznd0cnSbfTKfb,electronic,electronic|hip hop,electronic,0.062823,0.098373,0.003935,0.0,0.0,0.17492,0.005248,0.213882,0.006416,0.004552,9.1e-05,0.0,0.0,0.26491,0.002649,0.0,0.0,0.11006,0.026414,0.062312,0.01807
16184,THTYGiOPNePKyMJT,folk,folk|singer-songwriter,indie|singer-songwriter,0.062809,0.128293,0.005132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26491,0.002649,0.0,0.0,0.100512,0.024123,0.10657,0.030905
16185,xUvOXfMeURMCM7FH,indie rock,,indie,0.062781,0.628293,0.025132,0.0,0.0,0.19492,0.005848,0.0,0.0,0.0,0.0,0.691285,0.013826,0.26491,0.002649,0.0,0.0,0.0,0.0,0.05285,0.015326
16186,MXamscDeXyawLLmq,indie pop,,indie|alternative,0.06277,0.0,0.0,0.033647,0.001009,0.0,0.0,0.0,0.0,0.495518,0.00991,0.642048,0.012841,0.26491,0.002649,0.0,0.0,0.0,0.0,0.125382,0.036361
16187,ZHnDzALGZPlDwW9z,electronic,electronic,electronic,0.062766,0.65496,0.026198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024619,0.000492,0.0,0.0,0.0,0.0,0.075025,0.018006,0.062312,0.01807
16188,cjVAFn4Nd03QnsEi,rap,rap,,0.062759,0.378373,0.015135,0.773647,0.023209,0.0,0.0,0.0,0.0,0.472718,0.009454,0.024619,0.000492,0.26491,0.002649,0.0,0.0,0.049248,0.01182,0.0,0.0
16189,qp6G1hRkD9GyoWZi,folk,folk|singer-songwriter,singer-songwriter|indie,0.062759,0.0,0.0,0.0,0.0,0.0,0.0,0.153016,0.00459,0.0,0.0,0.024619,0.000492,0.26491,0.002649,0.0,0.0,0.100512,0.024123,0.10657,0.030905
16190,C87gz5VLIkVmX6Eg,indie rock,alternative rock,indie,0.062753,0.101627,0.004065,0.0,0.0,0.37492,0.011248,0.0,0.0,0.991282,0.019826,0.0,0.0,0.26491,0.002649,0.0,0.0,0.040162,0.009639,0.05285,0.015326
16191,xlVLEFnI2HlA4Vrq,lo-fi,,indie,0.062752,0.11496,0.004598,0.226353,0.006791,0.001587,4.8e-05,0.538184,0.016146,0.859715,0.017194,0.0,0.0,0.26491,0.002649,0.0,0.0,0.0,0.0,0.05285,0.015326
16192,O3DjEyWN3WoF35CR,folk,folk|singer-songwriter,singer-songwriter,0.062731,0.068293,0.002732,0.0,0.0,0.588253,0.017648,0.0,0.0,0.0,0.0,0.0,0.0,0.26491,0.002649,0.0,0.0,0.100512,0.024123,0.05372,0.015579
16193,jQ4nQp6OR0kfsCKT,electronic,electronic,electronic,0.062726,0.36504,0.014602,0.0,0.0,0.401587,0.012048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.075025,0.018006,0.062312,0.01807
16194,38yR8UFFXGALPg89,alternative rock,alternative rock,indie,0.062724,0.121627,0.004865,0.066353,0.001991,0.701587,0.021048,0.0,0.0,0.360285,0.007206,0.0,0.0,0.26491,0.002649,0.0,0.0,0.040162,0.009639,0.05285,0.015326
16195,2n4m11Kt2awS0A9q,electronic,electronic,electronic,0.062716,0.0,0.0,0.799687,0.023991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26491,0.002649,0.0,0.0,0.075025,0.018006,0.062312,0.01807
16196,5v3x1RvK7v0wtBcR,electronica,electronic,electronic,0.062715,0.34504,0.013802,0.0,0.0,0.0,0.0,0.049718,0.001492,0.434815,0.008696,0.0,0.0,0.26491,0.002649,0.0,0.0,0.075025,0.018006,0.062312,0.01807
16197,mHixuzYAeQ337xcd,mathcore,,alternative,0.062705,0.21496,0.008598,0.0,0.0,0.0,0.0,0.553282,0.016598,0.0,0.0,0.691285,0.013826,0.26491,0.002649,0.0,0.0,0.0,0.0,0.072532,0.021034
16198,XKsipDCPUsZLLEjw,electronic,electronic,electronic,0.062676,0.0,0.0,0.0,0.0,0.0,0.0,0.786318,0.02359,0.150518,0.00301,0.0,0.0,0.0,0.0,0.0,0.0,0.075025,0.018006,0.062312,0.01807
16199,gD8JdalN33lXwqkM,dream pop,,indie,0.062668,0.0,0.0,0.620313,0.018609,0.0,0.0,0.853082,0.025592,0.0,0.0,0.024619,0.000492,0.26491,0.002649,0.0,0.0,0.0,0.0,0.05285,0.015326
16200,Zqz1ROTHEji3DOEC,electronic,electronic,electronic|indie,0.06266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.430382,0.008608,0.0,0.0,0.26491,0.002649,0.0,0.0,0.075025,0.018006,0.115162,0.033397
16201,ouXmhfUjwmqj16Mw,electronic,electronic,electronic,0.062647,0.488293,0.019532,0.0,0.0,0.0,0.0,0.0,0.0,0.219485,0.00439,0.0,0.0,0.26491,0.002649,0.0,0.0,0.075025,0.018006,0.062312,0.01807
16202,bhzapy7ajLhwZ5vy,experimental,,indie,0.062636,0.17496,0.006998,0.619687,0.018591,0.0,0.0,0.0,0.0,0.953618,0.019072,0.0,0.0,0.26491,0.002649,0.0,0.0,0.0,0.0,0.05285,0.015326
16203,kvZYXknSk2G2pbMf,britpop,alternative rock,,0.062608,0.408293,0.016332,0.026353,0.000791,0.0,0.0,0.821949,0.024658,0.426952,0.008539,0.0,0.0,0.26491,0.002649,0.0,0.0,0.040162,0.009639,0.0,0.0
16204,qAoQssEPycUJUW0q,electronic,electronic,electronic,0.062602,0.098373,0.003935,0.75302,0.022591,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.075025,0.018006,0.062312,0.01807
16205,4G9MHkMdDdFTsB4P,hip hop,hip hop|rap,,0.062598,0.0,0.0,0.63302,0.018991,0.32508,0.009752,0.081016,0.00243,0.427385,0.008548,0.0,0.0,0.26491,0.002649,0.0,0.0,0.084283,0.020228,0.0,0.0
16206,MY6h9v0RxQEDqrP4,electronic,electronic,electronic|indie,0.062596,0.0,0.0,0.0,0.0,0.168253,0.005048,0.0,0.0,0.174815,0.003496,0.0,0.0,0.26491,0.002649,0.0,0.0,0.075025,0.018006,0.115162,0.033397
16207,Vp63zcrzSDzUc3kk,emo,rap,,0.062587,0.768293,0.030732,0.0,0.0,0.428253,0.012848,0.151282,0.004538,0.0,0.0,0.0,0.0,0.26491,0.002649,0.0,0.0,0.049248,0.01182,0.0,0.0
16208,j5mYT5dqwilcNKbB,garage rock,,indie,0.062577,0.0,0.0,0.159687,0.004791,0.0,0.0,0.878149,0.026344,0.673348,0.013467,0.0,0.0,0.26491,0.002649,0.0,0.0,0.0,0.0,0.05285,0.015326
16209,uWPdIFCvvRmRfHyz,experimental,,indie,0.062565,0.801627,0.032065,0.13302,0.003991,0.268253,0.008048,0.0,0.0,0.024285,0.000486,0.0,0.0,0.26491,0.002649,0.0,0.0,0.0,0.0,0.05285,0.015326
16210,XDPaJwx4RuskEE0f,alternative rock,alternative rock,,0.06256,0.648293,0.025932,0.0,0.0,0.54508,0.016352,0.0,0.0,0.399385,0.007988,0.0,0.0,0.26491,0.002649,0.0,0.0,0.040162,0.009639,0.0,0.0
16211,axHvGv6fodkZjInR,folk,folk|singer-songwriter,indie|singer-songwriter,0.062542,0.121627,0.004865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26491,0.002649,0.0,0.0,0.100512,0.024123,0.10657,0.030905
16212,B6e3ZZoy0HPAfU8s,folk,folk,,0.062531,0.56504,0.022602,0.0,0.0,0.0,0.0,0.313851,0.009416,0.453618,0.009072,0.642048,0.012841,0.0,0.0,0.0,0.0,0.035832,0.0086,0.0,0.0
16213,p1QdmMtAV0AO7lzT,electronic,electronic,electronic,0.062473,0.0,0.0,0.0,0.0,0.0,0.0,0.747282,0.022418,0.198952,0.003979,0.0,0.0,0.0,0.0,0.0,0.0,0.075025,0.018006,0.062312,0.01807
16214,xaSUCFsJmEF8HqYl,electronic,electronic,electronic,0.062467,0.0,0.0,0.879687,0.026391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.075025,0.018006,0.062312,0.01807
16215,vKmboRPuMgpMvCoX,indie rock,,indie|alternative,0.062463,0.0,0.0,0.09302,0.002791,0.391747,0.011752,0.0,0.0,0.445485,0.00891,0.0,0.0,0.26491,0.002649,0.0,0.0,0.0,0.0,0.125382,0.036361
16216,Y3LAFj6zUqiMuRfa,rap,rap|hip hop,,0.062451,0.0,0.0,0.313647,0.009409,0.91492,0.027448,0.152616,0.004578,0.014818,0.000296,0.024619,0.000492,0.0,0.0,0.0,0.0,0.084283,0.020228,0.0,0.0
16217,bIiMuICQUze9fG9h,alternative rock,alternative rock,,0.062431,0.50504,0.020202,0.746353,0.022391,0.0,0.0,0.251651,0.00755,0.0,0.0,0.0,0.0,0.26491,0.002649,0.0,0.0,0.040162,0.009639,0.0,0.0
16218,t01iAVOAt2zfDg94,electronic,electronic,electronic,0.062431,0.0,0.0,0.0,0.0,0.0,0.0,0.790216,0.023706,0.0,0.0,0.0,0.0,0.26491,0.002649,0.0,0.0,0.075025,0.018006,0.062312,0.01807
16219,hTaSxKEhjVLlSXei,synthpop,,indie,0.062408,0.578373,0.023135,0.0,0.0,0.0,0.0,0.249051,0.007472,0.0,0.0,0.691285,0.013826,0.26491,0.002649,0.0,0.0,0.0,0.0,0.05285,0.015326
16220,nD9RMpdm5hXEwfmw,electronic,electronic,electronic,0.062388,0.37496,0.014998,0.0,0.0,0.0,0.0,0.021682,0.00065,0.533185,0.010664,0.0,0.0,0.0,0.0,0.0,0.0,0.075025,0.018006,0.062312,0.01807
16221,eRusfEpLB2iPbMJj,rap,rap,,0.062358,0.348293,0.013932,0.0,0.0,0.668253,0.020048,0.0,0.0,0.695448,0.013909,0.0,0.0,0.26491,0.002649,0.0,0.0,0.049248,0.01182,0.0,0.0
