id,spotify_id,artist,song,album_name,release,duration_ms,popularity,danceability,energy,key,mode,valence,tempo,tags,genres,lang,track_id
q4RFTpyeWdwvnyCT,27dAoET4Niv4nuOkwJq5ty,Ra Ra Riot,This Time Of Year,This Time Of Year,2018,236898,43.000000,0.670000,0.697000,9,1,0.757000,156.016000,"indie,indie pop,indie rock,alternative,american","indie pop,indie rock",en,q4RFTpyeWdwvnyCT
q4lQaiyJV4n3IrvT,7xapw9Oy21WpfEcib2ErSA,Justin Bieber,Mistletoe,Under The Mistletoe (Deluxe Edition),2011,182947,54.000000,0.658000,0.560000,6,0,0.854000,161.994000,"christmas,pop,love,2011",pop,en,q4lQaiyJV4n3IrvT
q4rtpQU29SG5ovIX,0vHRD1BakkHTPo5q1lhtRG,Beady Eye,Second Bite of the Apple,BE,2013,208027,11.000000,0.562000,0.820000,7,1,0.554000,112.115000,"british,rock,britpop,horns,beady eye","rock,britpop",en,q4rtpQU29SG5ovIX
q56qxAOpazH91sV7,2xrK7AOAWok7NY4WuqeApq,Carly Rae Jepsen,Curiosity,Kiss (Deluxe),2012,213120,37.000000,0.749000,0.864000,4,1,0.685000,124.037000,"pop,dance,canadian",pop,en,q56qxAOpazH91sV7
q572w9VhC6JC4Ykx,3kikZxz3Sg6lwG72ZLssIL,Sia,Confetti,This Is Acting (Deluxe Version),2016,246173,49.000000,0.408000,0.711000,1,1,0.288000,80.389000,"pop,electronic,ballad,data scientist,deluxe track","pop,electronic",en,q572w9VhC6JC4Ykx
q57c7ASMj7bRc5tH,29ZSk6XmWPx3DX69xBb7Yi,A$AP Rocky,M'$,AT.LONG.LAST.A$AP,2015,233400,54.000000,0.779000,0.629000,10,0,0.185000,116.530000,"rap,hip hop,hip-hop,banned","rap,hip hop",en,q57c7ASMj7bRc5tH
q59vBFq6xRNnxyje,0NfwNHAyi4s9HVes4JkaXA,Katy Perry,This Moment,PRISM (Deluxe),2013,226598,48.000000,0.774000,0.769000,7,1,0.244000,112.943000,"pop,dance,80s",pop,en,q59vBFq6xRNnxyje
q5C5bAXzrCdU44s2,2dTGpyi75aE9pCDDAmWJiv,Father John Misty,"Well, You Can Do It Without Me",Fear Fun,2012,163253,38.000000,0.836000,0.526000,0,0,0.609000,105.093000,"fip,folk,indie,singer-songwriter,folk,indie,fip","folk,singer-songwriter,folk",en,q5C5bAXzrCdU44s2
q5nmIot5R0tHKS0N,5600nq7TiBraBX2jobyJ3l,Dua Lipa,Swan Song (From Alita: Battle Angel),"Swan Song (From the Motion Picture ""Alita: Battle Angel"")",2019,182075,69.000000,0.588000,0.821000,5,0,0.509000,188.098000,"pop,synthpop,british,female vocalists","pop,synthpop",en,q5nmIot5R0tHKS0N
q5xYaL78YVug5IhC,2deRZswZJerLf67PXO10qw,Bat for Lashes,Plan the Escape,The Hunger Games: Mockingjay PT. 1 (Original Motion Picture Soundtrack),2014,150187,19.000000,0.373000,0.696000,8,0,0.123000,132.063000,"female vocalists,indie,alternative,folk,singer-songwriter,indie,female vocalists,alternative","folk,singer-songwriter",en,q5xYaL78YVug5IhC
q65DfeOGiRvvG5YU,2ftCfYEblxV0Yz0eIdBLsx,Preoccupations,Zodiac,Preoccupations,2016,223139,21.000000,0.361000,0.976000,9,1,0.197000,143.573000,"preoccupations,rock",rock,en,q65DfeOGiRvvG5YU
q6KcvFrFhuIZmkYl,0z037WoojDKH7USbPsNWPH,Rome,Les îles Noires,Nos Chants Perdus,2012,221840,2.000000,0.639000,0.562000,5,0,0.622000,96.025000,"neofolk,folk,awesome,beautiful","neofolk,folk",en,q6KcvFrFhuIZmkYl
q6NJzEVJtevpe29z,62DbMz6liR4GuxvMT9vjc4,Matchbox Twenty,Overjoyed,North (Deluxe),2012,186467,46.000000,0.437000,0.694000,0,1,0.591000,186.006000,"rock,alternative rock,rock,alternative rock,alternative","rock,alternative rock,rock,alternative rock",en,q6NJzEVJtevpe29z
q6OGRqbnfVUkAd3g,23mFpWFP3rXYW7RszWDz3B,Dido,Go Dreaming,Girl Who Got Away (Deluxe),2013,264387,22.000000,0.691000,0.734000,2,1,0.386000,119.999000,"british artist,english lyrics,7 of 10 stars,pop,peaceful",pop,en,q6OGRqbnfVUkAd3g
q6bhDvThFoQBtkXL,0v61DRcLWZlesFoIdqD0mz,Crosses,The Epilogue,✝✝✝ (Crosses),2014,235773,39.000000,0.570000,0.885000,9,1,0.356000,89.990000,"alternative rock,2013 single,los angeles kings",alternative rock,en,q6bhDvThFoQBtkXL
q6fRqbJRzxILmkA2,6c2N8YRRqjtevGfIJovXGP,David Bowie,Love Is Lost,The Next Day,2013,237600,32.000000,0.627000,0.588000,10,0,0.559000,101.914000,"art rock,fip,rock,alternative","art rock,rock",en,q6fRqbJRzxILmkA2
q6hD12Kn19uKyEtq,3kywzyEr7V106Un5cDyh12,Sasha Sloan,Older,Loser,2018,184893,65.000000,0.581000,0.298000,11,1,0.168000,63.761000,"pop,guitar,indie pop,sad,amazing,chill","pop,indie pop",en,q6hD12Kn19uKyEtq
q6wjDIYI5XiZrbjA,0etFNuOi2EMWBCE9EHJg11,Samra,Miracle - Eurovision 2016,Miracle (Eurovision 2016),2016,182400,31.000000,0.580000,0.759000,5,0,0.335000,95.995000,"pop,eurovision,azerbaijan,pop,eurovision,azerbaijan","pop,eurovision,pop,eurovision",en,q6wjDIYI5XiZrbjA
q717pY4JMpyM6k0c,4ozum7awQLhJ6D6fQL5xPy,Radiohead,Pearly* (Remastered),OK Computer OKNOTOK 1997 2017,2017,218598,40.000000,0.324000,0.853000,4,0,0.317000,117.705000,"rock,alternative,alternative rock,1997,indie,electronic","rock,alternative rock,electronic",en,q717pY4JMpyM6k0c
q785fogDVDijiLRG,0qIwJu4BQPKOb8aLrdS1M6,NAVVI,Simpatico,Omni,2016,209333,31.000000,0.575000,0.610000,0,0,0.362000,107.988000,"electropop,electronic,synthpop,indie pop","electropop,electronic,synthpop,indie pop",en,q785fogDVDijiLRG
q7C0JxLhARz7NgMH,1KsPi0McDgRINw6ClJoyUP,Dirty Beaches,True Blue,Badlands,2011,171213,35.000000,0.644000,0.586000,0,1,0.983000,106.664000,"lo-fi,indie,rockabilly,lo-fi,psychedelic,experimental","lo-fi,rockabilly,lo-fi,experimental",en,q7C0JxLhARz7NgMH
q7DD7FfLoE0GNrhS,31tOevM1bUvS2eCNwTlfUw,Greta Van Fleet,Mountain of the Sun,Anthem Of The Peaceful Army,2018,270760,55.000000,0.478000,0.900000,5,1,0.676000,90.959000,"rock,hard rock,2018,blues rock,led zeppelin,blues","rock,hard rock,blues",en,q7DD7FfLoE0GNrhS
q7EHTFJCcLsaa72R,56kUnF8zNm2OI4LrZ4cPSp,HOLYCHILD,Happy With Me,The Shape of Brat Pop to Come,2015,169253,36.000000,0.794000,0.643000,9,0,0.909000,174.977000,"indie,electronic,dubtronica,dancehall,female vocalist,2013","electronic,dancehall",en,q7EHTFJCcLsaa72R
q7QpFUrhYKvIiem2,2JgUnjMIhY4JrWdE9ABlVJ,Eden,nowhere else,all you need is love,2018,196000,50.000000,0.613000,0.525000,2,0,0.437000,89.977000,"indie,rap,electronic,indietronica","rap,electronic,indietronica",en,q7QpFUrhYKvIiem2
q8639SNMLQWnERF4,3bfZPCm4UrEEmrayPyxtbU,Ben Khan,Youth,1992 EP,2014,197447,30.000000,0.683000,0.584000,10,0,0.231000,129.318000,"electronic,indie,favorite track right now,male vocalists",electronic,en,q8639SNMLQWnERF4
q87uhpLWEVpAenuP,2GnYC4r02lcpEy4FA4YpZS,Low Roar,Waiting (10 Years),"Once In a Long, Long While...",2017,244838,17.000000,0.587000,0.489000,7,1,0.227000,155.039000,"indie,ambient,icelandic,folk,alternative,post","ambient,folk",en,q87uhpLWEVpAenuP
q8VEz8msRomaLBl3,6D1JszQoziuEIg9k6V615q,MOTHXR,Wild Ride,Centerfold,2016,172000,12.000000,0.621000,0.684000,6,0,0.310000,136.007000,"indie,electronic,indie pop,brooklyn","electronic,indie pop",en,q8VEz8msRomaLBl3
q8edGEC19uM3oxLa,4EoMHVpNZTLVfAIgYzfufZ,Madonna,Bitch I'm Madonna,Madame X (Deluxe),2019,170837,60.000000,0.758000,0.869000,1,1,0.610000,175.936000,"trap,pop,dance,nicki minaj,love at first listen,electronic","pop,electronic",en,q8edGEC19uM3oxLa
q8nA6qdCY3QM1gaS,28uy5DucL8FGCxkRnA6bRu,Patrick Stump,When I Made You Cry,Soul Punk (Deluxe Edition),2011,229800,20.000000,0.664000,0.822000,10,0,0.380000,98.985000,"pop,r&amp;b,2011",pop,en,q8nA6qdCY3QM1gaS
q9ARFYrkpqEkHCJC,5leOhwmC0JYwAPxo6zGUHP,Alessia Cara,Seventeen,Know-It-All (Deluxe),2015,212933,50.000000,0.378000,0.752000,9,1,0.321000,95.605000,"alessia cara,favorites 2015,pop,canadian",pop,en,q9ARFYrkpqEkHCJC
q9ffr2ZXg6w0rauA,3zTT21di2SlqcBAJZskoZt,Black Veil Brides,Lost It All,Wretched and Divine: The Story Of The Wild Ones Ultimate Edition,2013,319947,36.000000,0.245000,0.562000,10,0,0.098000,133.910000,"rock,love,inspiration,hard rock","rock,hard rock",en,q9ffr2ZXg6w0rauA
q9ldpmNovcvdTNkO,30MDlqm2yVDThKnYMiGu1z,Phoenix,Don't,Bankrupt!,2013,196053,32.000000,0.523000,0.799000,0,1,0.241000,103.867000,"french,10s,rock,love",rock,en,q9ldpmNovcvdTNkO
q9ymiQYIKkOsVVH7,28Lv4LKGF5YmiG6zmoFJcp,The xx,Naive,I See You (Deluxe),2017,214519,46.000000,0.621000,0.327000,11,1,0.067900,110.017000,"indie,electronic,post-punk,british","electronic,post-punk",en,q9ymiQYIKkOsVVH7
qA9j0S3oyDRGgbp7,7klo2CCxxPuu63NEx5GIfF,Azealia Banks,Escapades,Escapades,2017,243845,31.000000,0.584000,0.743000,11,0,0.248000,126.990000,"house,dance,disco,fantasea","house,disco",en,qA9j0S3oyDRGgbp7
qA9uQKpdWJIkJGMJ,672brKdpDs7BY0bhMw8RfJ,Thieves Like Us,Never Known Love,Again and Again,2015,211360,26.000000,0.528000,0.888000,10,1,0.385000,87.471000,"electronic,indie pop,swedish,indie","electronic,indie pop",en,qA9uQKpdWJIkJGMJ
qAMnY3Gsp0UEksF2,1Rp8zCRpkHyEDqaUczfMZA,Ariana Grande,Put Your Hearts Up,Put Your Hearts Up,2011,210200,46.000000,0.595000,0.800000,9,1,0.545000,162.043000,"teen pop,female vocalists,pop,ariana grande,&lt;3,love at first listen","teen pop,pop",en,qAMnY3Gsp0UEksF2
qAO1rELBAnfF6qoM,5YyehzRoHpRdHKzi7HSafT,Martin Luke Brown,Grit Your Teeth,Grit Your Teeth,2018,232666,41.000000,0.810000,0.710000,5,0,0.476000,121.985000,"folk,pop,singer-songwriter,indie pop,british","folk,pop,singer-songwriter,indie pop",en,qAO1rELBAnfF6qoM
qATDE7umFT0XoS5N,7It72LNYAG231BLTw7IVN9,Matt Corby,Empires Attraction,Telluric,2016,298080,22.000000,0.234000,0.725000,4,0,0.143000,63.331000,"indie,folk,australian,singer-songwriter,elektra,indie,folk,australian","folk,singer-songwriter,folk",en,qATDE7umFT0XoS5N
qAURhbnXZ0tXwDPx,00wyFkzeyMt0qsiQvs9aUE,Zayn,Fingers,Icarus Falls,2018,171240,63.000000,0.522000,0.434000,7,0,0.559000,106.672000,"pop,rnb,british,male vocalists,2018 single,talent show","pop,talent show",en,qAURhbnXZ0tXwDPx
qAfjGjy9T8auYhgh,2IslKlSAnnBzTjUvR8VTVc,Oliver Tank,Last Night I Heard Everything In Slow Motion,Dreams - EP,2011,224575,33.000000,0.645000,0.474000,7,1,0.115000,75.015000,"chill,electronic,downtempo,serene","electronic,downtempo",en,qAfjGjy9T8auYhgh
qAoQssEPycUJUW0q,0k1xMUwn9sb7bZiqdT9ygx,Daft Punk,Beyond,Random Access Memories,2013,290240,53.000000,0.716000,0.648000,8,0,0.789000,104.022000,"electronic,french,house,2013","electronic,house",en,qAoQssEPycUJUW0q
qAt1soVN8UGyrDco,0P4LEJrXpCJPyB855kiaaw,Anastacia,Apology,Resurrection,2014,212427,15.000000,0.498000,0.286000,1,1,0.240000,77.860000,"rock,resurrection,2014,best of 2014",rock,en,qAt1soVN8UGyrDco
qBNiHg2rQenrx0V5,30IC8IrryMmUW660TmvzYM,Busty and the Bass,The Real,GLAM,2015,291507,44.000000,0.480000,0.690000,2,1,0.489000,155.648000,"jazz,funk,montreal,pop","jazz,funk,pop",en,qBNiHg2rQenrx0V5
qBqIWma5CrLBU6gN,6wWCWWETWfZ1RisWEumfH3,Kate Boy,Giants,Giants,2018,183802,14.000000,0.715000,0.520000,8,1,0.567000,184.029000,"synthpop,swedish,electropop,electronic,pop,synthpop,swedish,electropop","synthpop,electropop,electronic,pop,synthpop,electropop",en,qBqIWma5CrLBU6gN
qBu3fK5byDMoUKGd,70HWRkitkAKfos500LBk0T,Passenger,The Boy Who Cried Wolf,The Boy Who Cried Wolf,2017,228480,59.000000,0.631000,0.402000,5,1,0.598000,78.000000,"folk,alternative metal,melodic death metal,2017,nu metal,folk,alternative metal,melodic death metal","folk,alternative metal,melodic death metal,nu metal,folk,alternative metal,melodic death metal",en,qBu3fK5byDMoUKGd
qCDALGXH9gbgflm6,1YhCOf1SMjpbed5uatvV82,Kevin Daniel,Guarded,All the Wiser,2011,265429,27.000000,0.517000,0.279000,4,1,0.130000,125.013000,"ost,rock,the vampire diaries",rock,en,qCDALGXH9gbgflm6
qCJWcICOMCUOf4sL,5yKwuuydm9PgbI1MiRIAGP,Always Never,Worst,Always Never,2018,229714,39.000000,0.373000,0.492000,10,0,0.080500,139.989000,"rnb,pop,electronic,uk","pop,electronic",en,qCJWcICOMCUOf4sL
qCqFsZC6fBPEj0aZ,4ctxwX3GIGhOBAO5A5rLar,Coleman Hell,Killer,Killer,2018,176707,35.000000,0.784000,0.718000,10,0,0.472000,109.994000,"all,electronic",electronic,en,qCqFsZC6fBPEj0aZ
qD0pW2S93lZ6oTAE,6rAXHPd18PZ6W8m9EectzH,Nothing But Thieves,Broken Machine,Broken Machine (Deluxe),2017,214707,58.000000,0.666000,0.776000,8,0,0.518000,128.009000,"indie rock,rock,alternative rock,british","indie rock,rock,alternative rock",en,qD0pW2S93lZ6oTAE
qDDvHpsN6MXLBJ0m,4AWVzEy8iOj0lXfIk0VhcP,Bent,Chocolate Wings,Programmed to Love,2011,351413,31.000000,0.649000,0.818000,0,1,0.417000,110.152000,"electronic,soul,uk,male,high,life","electronic,soul",en,qDDvHpsN6MXLBJ0m
qDIBIKHr9lgqUy3Q,23VVHmw4NbdLQ5kDDYJJpp,Lady Lamb,Billions Of Eyes,After,2015,310373,35.000000,0.565000,0.668000,5,1,0.567000,149.789000,"folk,female vocalists,female vocalist,singer-songwriter","folk,singer-songwriter",en,qDIBIKHr9lgqUy3Q
qDVDGirLlX8kM5At,4F0oFd9j2VnRqW4EjlpyFs,Switchfoot,Who We Are,Fading West,2013,204360,36.000000,0.597000,0.670000,9,1,0.468000,105.029000,"ea sports fifa,rock,christian rock,like it","rock,christian rock",en,qDVDGirLlX8kM5At
qDh4xLO206lKIV5c,7tYLgSy5Lb3DInmjoD4GJp,Fever Ray,I'm Not Done,I'm Not Done (Still Not Done Mix),2019,268536,36.000000,0.666000,0.647000,7,1,0.684000,117.004000,"electronic,female vocalists,swedish,ambient","electronic,ambient",en,qDh4xLO206lKIV5c
qDkAbUxVdiDGvpY3,1lgN0A2Vki2FTON5PYq42m,Imagine Dragons,Smoke and Mirrors,Smoke + Mirrors (Deluxe),2015,170067,65.000000,0.365000,0.851000,4,0,0.309000,78.068000,"alternative,rock,experimental,epic,2015,imagine dragons","rock,experimental",en,qDkAbUxVdiDGvpY3
qDnBWhtrYVyqD5nb,2j0H1hWsaqcW3KXDVilfMa,Alex & Sierra,Take Me,As Seen On TV,2016,212083,31.000000,0.504000,0.599000,8,1,0.228000,160.041000,"acoustic,pop,indie pop,indie","pop,indie pop",en,qDnBWhtrYVyqD5nb
qDum1AgTRAoqu6Uf,0o1N4jfVOXErcR82UKxfO8,Wild Nothing,Shadow,Nocturne,2012,258779,44.000000,0.450000,0.724000,8,1,0.595000,138.065000,"shoegaze,dream pop,indie","shoegaze,dream pop",en,qDum1AgTRAoqu6Uf
qE41Uu1uUjFvywwA,3rtZXrmyQv7uh1oFfsrFWd,a-ha,Goodbye Thompson,Cast In Steel,2015,215733,19.000000,0.527000,0.611000,5,1,0.516000,76.973000,"pop,new wave,80s,synth pop,norwegian,a-ha","pop,new wave",en,qE41Uu1uUjFvywwA
qECRThiPUNA61BPR,0NkU7Epz9V0HTO12GXwBEu,David Bowie,Be My Wife - Live,Welcome To The Blackout (Live London '78),2018,165267,23.000000,0.420000,0.866000,9,0,0.883000,118.387000,"rock,male vocalist",rock,en,qECRThiPUNA61BPR
qED6KK2iSwKOhCkm,5vHBqnDRwPUE7QwKd8MRD8,Ssion,Comeback,O,2018,232040,36.000000,0.640000,0.849000,7,0,0.600000,125.008000,"electronic,indie,dance,alternative,electro,electronic,dance,electro","electronic,electro,electronic,electro",en,qED6KK2iSwKOhCkm
qEDd2iHVB7KFazpf,6cWZQNgaL8yLtezJvag9Y9,Tep No,Pacing,Pacing,2015,236279,50.000000,0.549000,0.594000,8,1,0.324000,99.936000,electronic,electronic,en,qEDd2iHVB7KFazpf
qEK60KgB2K85OqKT,2Xcvt8NRLw0xbB3ClfW8MI,One Direction,Temporary Fix,Made In The A.M. (Deluxe Edition),2015,175013,56.000000,0.556000,0.902000,4,1,0.960000,145.914000,"british,rock,love at first listen,kiwi,te peguei no pulo harry,mitam",rock,en,qEK60KgB2K85OqKT
qES5o94VP8t2XZTT,1jjuOT18tPbqXhaxvsBani,Carly Rae Jepsen,Last Christmas,Last Christmas,2015,212453,30.000000,0.724000,0.645000,2,1,0.516000,106.003000,"cover,christmas,pop",pop,en,qES5o94VP8t2XZTT
qEVlpffj7IJvhJfk,22qbXCgpdZB8IigAHCfqGb,NEFFEX,Backstage,Backstage,2017,187200,48.000000,0.561000,0.734000,0,1,0.472000,140.093000,"electronic,rap,hip-hop,usa","electronic,rap",en,qEVlpffj7IJvhJfk
qEft2pTm8nRi2RbD,2L7oQ6t4s5FJfokdtGS389,Oh Honey,Get It Right,With Love - EP,2016,168842,30.000000,0.627000,0.825000,7,1,0.452000,119.970000,"favourite albums,folk,indie,folk,indie,american","folk,folk",en,qEft2pTm8nRi2RbD
qEyliF7W1SiylATj,2OGsL8bopQHwAAVx81ULC8,Beth Ditto,Fire,Fake Sugar,2017,189560,38.000000,0.679000,0.678000,0,1,0.365000,88.950000,"fip,electronic,female vocalists,electropop","electronic,electropop",en,qEyliF7W1SiylATj
qFDmXmHsV9oNAjX7,3lp9ykWetDT0QVEXKVcCa3,James Tw,Sanctuary,First Impressions,2016,219733,43.000000,0.622000,0.810000,6,0,0.585000,179.611000,"british,pop,uk,english",pop,en,qFDmXmHsV9oNAjX7
qFd4CDAkCGuKkgvB,7ImWMtUZwcnCDGwJKy6br4,It Looks Sad.,Bike,Sky Lake,2018,148917,29.000000,0.448000,0.727000,5,1,0.506000,115.967000,"emo,post-punk,indie,electronic,shoegaze,indie rock","emo,post-punk,electronic,shoegaze,indie rock",en,qFd4CDAkCGuKkgvB
qGhkJRMBH9JQhPP8,2jHzQAgQrk673pxMSaNiFx,The Hunna,Piece By Piece,100,2016,197333,34.000000,0.556000,0.853000,8,1,0.514000,110.014000,"indie,rock,indie rock","rock,indie rock",en,qGhkJRMBH9JQhPP8
qGqEAByvmyjIkeZM,0VVpRg43mytOxvsslguPO7,De Staat,Fake It Till You Make It,Bubble Gum,2019,247560,17.000000,0.657000,0.684000,7,1,0.573000,99.941000,"rock,2019,dutch,stoner rock,blues rock,alternative","rock,stoner rock",en,qGqEAByvmyjIkeZM
qHBOlV6Mld0qLIWX,2ia7iiEtpiOL2ZVuWxBZGB,Rita Ora,I Will Never Let You Down,I Will Never Let You Down,2014,203467,64.000000,0.753000,0.801000,4,1,0.794000,128.011000,"pop,dance,2014",pop,en,qHBOlV6Mld0qLIWX
qHLkm2ppHTNZQHph,50p9gmJMwsz3zyAwoF0FEv,Travis Porter,Make It Rain,From Day 1,2012,239493,50.000000,0.926000,0.690000,1,0,0.387000,128.952000,"rap,10s,hip hop,energetic","rap,hip hop",en,qHLkm2ppHTNZQHph
qHOT1ftsWD66Y07e,1Ob94QesoxHSBrypyBbdfd,Khalid,Shot Down,American Teen,2017,207107,67.000000,0.767000,0.512000,6,1,0.489000,123.921000,"khalid,soul,pop,alternative","soul,pop",en,qHOT1ftsWD66Y07e
qHQ4U1r3pBc1JYEB,6E37j4b44JGpdk297urpKM,Bea Miller,Like That,aurora,2018,185547,65.000000,0.684000,0.468000,6,0,0.371000,62.013000,"pop,epic,yawn,empowerment",pop,en,qHQ4U1r3pBc1JYEB
qHbErUpyWON7cYOR,4MHbePKCz2UUMCgm3xix1T,Lady Gaga,Highway Unicorn (Road to Love),Born This Way,2011,255747,34.000000,0.559000,0.766000,0,1,0.266000,127.966000,"pop,rock,fantastic,riding a unicorn through outerspace,addictive,dance","pop,rock",en,qHbErUpyWON7cYOR
qHfZgrnidIOsiZph,6CllSXguzFwdO3CDRp8YVt,Justin Bieber,Roller Coaster,Journals,2014,201613,42.000000,0.706000,0.864000,5,0,0.576000,97.973000,"pop,love,rnb,beautiful",pop,en,qHfZgrnidIOsiZph
qHzChhuwIRKNpbSa,4ibvd9quldF0rV7YRah0DO,Aaron Carter,Fool's Gold,LØVË,2018,196663,37.000000,0.687000,0.704000,5,0,0.785000,130.047000,"pop,sexy",pop,en,qHzChhuwIRKNpbSa
qHzd4qO7mDnLsYYd,2M99nVCO6d5wcxocskN1Yh,OmenXIII,Killer,Hacker,2018,130978,34.000000,0.945000,0.587000,2,1,0.509000,131.969000,"cloud rap,rap,hip-hop,underground hip-hop",rap,en,qHzd4qO7mDnLsYYd
qI1KSdA6K29kQE5Q,5fOsO9KAvay8VY7Wr6p3BY,Elton John,Looking Up,Wonderful Crazy Night (Deluxe),2016,246808,38.000000,0.460000,0.869000,2,1,0.905000,152.784000,"rock,british,classic-rock,adult-contemporary,2015 single",rock,en,qI1KSdA6K29kQE5Q
qI2UBas6pCJIiRWs,4gJSa70lzeER2A7hm1BAzZ,Jennifer Lopez,Let It Be Me,A.K.A. (Deluxe),2014,226493,30.000000,0.299000,0.320000,8,0,0.385000,169.874000,"beautiful,ballad,pop",pop,en,qI2UBas6pCJIiRWs
qIId0uwmDZ2Un0r8,3zU9rdflI65tK4dkkNSp77,Alesso,Heroes (We Could Be),Forever,2015,210013,70.000000,0.503000,0.748000,5,1,0.356000,125.896000,"house,dance,2014 single,pop","house,pop",en,qIId0uwmDZ2Un0r8
qIcyS4cyBHQfRO5T,2GViQ70Qunna09ZLUFcwdB,Carla Bruni,The Winner Takes It All,French Touch,2017,211720,53.000000,0.679000,0.155000,2,1,0.361000,114.060000,"french,2017,female vocalists,singer-songwriter,chanson,2017 listen","singer-songwriter,chanson",en,qIcyS4cyBHQfRO5T
qJBf7HT51lPnKjEd,1Mg8vLBYwizu7AuhYQO64V,Justin Bieber,All Around the World,Believe (Deluxe Edition),2012,244547,59.000000,0.689000,0.816000,3,0,0.775000,127.958000,"pop,all around the world,justin bieber,dance,pop,rnb,justin bieber","pop,pop",en,qJBf7HT51lPnKjEd
qJyKseXRNrlN3GJI,51t7nQOI35g07O0z4fflO1,Chase Atlantic,LUST,DON'T TRY THIS,2019,204107,50.000000,0.641000,0.755000,4,1,0.477000,131.954000,"rnb,rock,indie,alternative",rock,en,qJyKseXRNrlN3GJI
qKFsege3SfKXHClc,2ClLqPwRpjfvOOo7zLWth8,Tolvai Reni,Fire (feat. Sean Darin & Kocsis Alexandra),Fire (feat. Sean Darin & Kocsis Alexandra),2015,193793,3.000000,0.581000,0.759000,4,1,0.419000,87.022000,pop,pop,en,qKFsege3SfKXHClc
qKR2xpDRSJVlxh5I,6ikzdvfsPbdaGpXmeEeaK2,Spector,Chevy Thunder,Enjoy It While It Lasts,2012,225893,37.000000,0.439000,0.970000,9,1,0.423000,90.004000,"makes me happy,british,indie,rock",rock,en,qKR2xpDRSJVlxh5I
qKnFLjSfMOIHkQM5,19dlRxJMvpGtbAXX6fnmxV,Jessie J,Daydreamin',Alive (Deluxe Edition),2013,167880,26.000000,0.918000,0.684000,7,1,0.936000,114.037000,"pop,singer-songwriter,dance,alternative,female vocalists,vocals","pop,singer-songwriter",en,qKnFLjSfMOIHkQM5
qKxrHLVLznSOozuo,5OT2tfiQAaqTXyAg3TOR5m,will.i.am,Great Times Are Coming,#willpower (Deluxe),2013,276400,25.000000,0.442000,0.625000,0,1,0.201000,139.182000,"rap,hip hop,hip-hop,dance,electro","rap,hip hop,electro",en,qKxrHLVLznSOozuo
qL21yUoSA3Leo3SY,1ABohTpsvc3Avhe1OCVoX7,Kiesza,Vietnam,Sound Of A Woman,2014,230307,20.000000,0.898000,0.690000,5,0,0.246000,119.933000,"pop,canadian,electronic,vietnam,faz2music,kiesza","pop,electronic",en,qL21yUoSA3Leo3SY
qLRtay3LNAUABqpj,56v62MP9bHki6bRyr0kO2V,Millie Turner,Underwater,Underwater,2017,234680,31.000000,0.751000,0.833000,0,1,0.316000,118.002000,"indie,pop",pop,en,qLRtay3LNAUABqpj
qLVWsrjkSN42GdHj,7jLQgJMKpTW5FF6KJHpon8,The Maine,Like We Did (Windows Down),Pioneer,2011,247973,30.000000,0.431000,0.930000,11,1,0.251000,137.017000,"alternative rock,greatest of the greatest,rock,funny","alternative rock,rock",en,qLVWsrjkSN42GdHj
qLY11wOH7kvLOfOk,577M06tqh2BwsT1qqZOBM1,Arctic Monkeys,Don't Sit Down 'Cause I've Moved Your Chair,Suck It and See,2011,183507,44.000000,0.434000,0.912000,9,1,0.315000,119.729000,"indie rock,rock,british,alternative rock,stoner indie","indie rock,rock,alternative rock",en,qLY11wOH7kvLOfOk
qLjiTjZaHgmwT1B7,1diFMrw00BJhcBuy51mqqF,Sean Nicholas Savage,Disco Dancing,Tu dors Nicole (Bande sonore du film),2014,247515,38.000000,0.680000,0.657000,11,1,0.780000,90.076000,"indie pop,lo-fi,pop,weird canada","indie pop,lo-fi,pop",en,qLjiTjZaHgmwT1B7
qM2MJ4WAhtPvdxnL,1wbdOwwLLuiDq1MgMdVJcd,The Bots,Blinded,Pink Palms,2014,175013,32.000000,0.577000,0.757000,4,0,0.344000,89.027000,"rock,wgc",rock,en,qM2MJ4WAhtPvdxnL
qM34g4hpXcqhLpug,6i0CONd5ipN4Do2y3o9vBV,Infected Rain,Fool the Gravity,86,2017,204231,25.000000,0.579000,0.929000,9,1,0.430000,130.075000,"metal,alternative,female vocal,alternative metal","metal,alternative metal",en,qM34g4hpXcqhLpug
qMupJjqskC8OKKbT,5ca2IIc4pFfu8Ip4v7XabX,Kelly Clarkson,I Forgive You,Stronger (Deluxe Version),2011,184387,27.000000,0.619000,0.755000,9,1,0.635000,127.997000,"pop,pop rock,female vocalists","pop,pop rock",en,qMupJjqskC8OKKbT
qND7uGsSWrxGwnpq,6jtNwYVOfaTgiZvsPsm8lG,Joywave,Carry Me,How Do You Feel Now?,2015,257960,31.000000,0.546000,0.908000,9,0,0.483000,127.969000,"indie,electronic,2015,shoegaze,chillwave,indie rock","electronic,shoegaze,chillwave,indie rock",en,qND7uGsSWrxGwnpq
qNcfzSCfW7oR0Tsc,30DwxQtz9fgjdxIgmccRKT,JoJo,Keep on Keepin' On,JoJo (2018),2018,179947,34.000000,0.566000,0.697000,11,0,0.488000,150.961000,"pop,rnb,jojo",pop,en,qNcfzSCfW7oR0Tsc
