rank,track_id,lead_genre,matched_genres,matched_tags,final_score,tempo_similarity,tempo_contribution,loudness_similarity,loudness_contribution,key_similarity,key_contribution,mode_similarity,mode_contribution,lead_genre_similarity,lead_genre_contribution,genre_overlap_similarity,genre_overlap_contribution,tag_overlap_similarity,tag_overlap_contribution
1430,TRAOAAX128F93170DE,compulsive repeat listenings,pop,pop,0.09341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.152724,0.047206,0.14118,0.046204
1431,TRAOAFS12903CF2B40,kool girl disko,pop,pop,0.09341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.152724,0.047206,0.14118,0.046204
1432,TRAOGHG12903CA3B89,rnb,pop,pop,0.09341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.152724,0.047206,0.14118,0.046204
1433,TRAONYI128F9324BA3,french,pop,pop,0.09341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.152724,0.047206,0.14118,0.046204
1434,TRAOUTM128F4267580,rnb,pop,pop,0.09341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.152724,0.047206,0.14118,0.046204
1435,TRAOYHS128F427EF8B,lo-fi,pop,pop,0.09341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.152724,0.047206,0.14118,0.046204
1436,TRAPBHY128F148946F,rnb,pop,pop,0.09341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.152724,0.047206,0.14118,0.046204
1437,TRAPDNS128F425F97E,jacques dutronc,pop,pop,0.09341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.152724,0.047206,0.14118,0.046204
1438,TRAPFAQ128F14A050F,dance,pop,pop,0.09341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.152724,0.047206,0.14118,0.046204
1439,TRAPIIR128F42555AE,disco,pop,pop,0.09341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.152724,0.047206,0.14118,0.046204
1440,TRAPLBK128F930FDB4,90s,pop,pop,0.09341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.152724,0.047206,0.14118,0.046204
1441,TRAPMRB128E078E21E,rap,pop,pop,0.09341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.152724,0.047206,0.14118,0.046204
1442,TRAPMRV128F92F5F4C,country,pop,pop,0.09341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.152724,0.047206,0.14118,0.046204
1443,TRAPTOE128F4272000,rnb,pop,pop,0.09341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.152724,0.047206,0.14118,0.046204
1444,TRAPVBP128F9308A86,alejandro lerner,pop,pop,0.09341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.152724,0.047206,0.14118,0.046204
1445,TRAPWMY128F4275285,chambre sunset cool,pop,pop,0.09341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.152724,0.047206,0.14118,0.046204
1446,TRAPZTV128F92CAA4E,beyonce,pop,pop,0.09341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.152724,0.047206,0.14118,0.046204
1447,TRAQEEB128F9332D97,house,pop,pop,0.09341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.152724,0.047206,0.14118,0.046204
1448,TRAQHAK128F425EDD8,rnb,pop,pop,0.09341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.152724,0.047206,0.14118,0.046204
1449,TRAQMKM128F92E4EDD,indie,pop,pop,0.09341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.152724,0.047206,0.14118,0.046204
1450,TRAQMLV128F92F33CB,greek,pop,pop,0.09341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.152724,0.047206,0.14118,0.046204
1451,TRAQRRD128F425F8E7,jacques dutronc,pop,pop,0.09341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.152724,0.047206,0.14118,0.046204
1452,TRAQVMY128F424C862,alternative,pop,pop,0.09341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.152724,0.047206,0.14118,0.046204
1453,TRAQVOG128F9340E58,attitude,pop,pop,0.09341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.152724,0.047206,0.14118,0.046204
1454,TRARZBR128F934715D,latin pop,pop,pop,0.09341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.152724,0.047206,0.14118,0.046204
1455,TRARZKD128F425D64D,rnb,pop,pop,0.09341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.152724,0.047206,0.14118,0.046204
1456,TRASNDM128F92E17E7,inspirational,pop,pop,0.09341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.152724,0.047206,0.14118,0.046204
1457,TRASRBB128F42AFD5C,christian,pop,pop,0.09341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.152724,0.047206,0.14118,0.046204
1458,TRASUDV128F42B86FB,dance,pop,pop,0.09341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.152724,0.047206,0.14118,0.046204
1459,TRASVOH12903CCDC0B,rnb,pop,pop,0.09341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.152724,0.047206,0.14118,0.046204
1460,TRASWPD128F42B4F7B,rnb,pop,pop,0.09341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.152724,0.047206,0.14118,0.046204
1461,TRASZQB12903CAAE1B,acoustic,pop,pop,0.09341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.152724,0.047206,0.14118,0.046204
1462,TRATDLH128F93384B0,acoustic,pop,pop,0.09341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.152724,0.047206,0.14118,0.046204
1463,TRATKAA128F426E8A0,female vocalists,pop,pop,0.09341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.152724,0.047206,0.14118,0.046204
1464,TRATTAF128F147CA09,dore,pop,pop,0.09341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.152724,0.047206,0.14118,0.046204
1465,TRATTMT128F149167B,soul,pop,pop,0.09341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.152724,0.047206,0.14118,0.046204
1466,TRAURQM128F423C581,acoustic,pop,pop,0.09341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.152724,0.047206,0.14118,0.046204
1467,TRAURRP128F4261B94,country,pop,pop,0.09341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.152724,0.047206,0.14118,0.046204
1468,TRAUWRW128F9358C69,hip-hop,pop,pop,0.09341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.152724,0.047206,0.14118,0.046204
1469,TRAUZLI128E0791D51,60s,pop,pop,0.09341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.152724,0.047206,0.14118,0.046204
1470,TRAVELY128F42606F8,hip-hop,pop,pop,0.09341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.152724,0.047206,0.14118,0.046204
1471,TRAVFOA128F92F2B38,latin jazz,pop,pop,0.09341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.152724,0.047206,0.14118,0.046204
1472,TRAVKJJ128F424DA32,jazz,pop,pop,0.09341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.152724,0.047206,0.14118,0.046204
1473,TRAVLNW128F4272F05,con corazon,pop,pop,0.09341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.152724,0.047206,0.14118,0.046204
1474,TRAVXBL128F42BB389,michael jackson,pop,pop,0.09341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.152724,0.047206,0.14118,0.046204
1475,TRAWCIC128F92FE36A,greek,pop,pop,0.09341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.152724,0.047206,0.14118,0.046204
1476,TRAWDWZ128F9340E55,attitude,pop,pop,0.09341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.152724,0.047206,0.14118,0.046204
1477,TRAWGLP128F92DE5AD,funny,pop,pop,0.09341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.152724,0.047206,0.14118,0.046204
1478,TRAWGTL128F932D4F9,female vocalists,pop,pop,0.09341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.152724,0.047206,0.14118,0.046204
1479,TRAWIGT128F427448E,latin alternative,pop,pop,0.09341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.152724,0.047206,0.14118,0.046204
1480,TRAWMMI128F149CB27,1980s,pop,pop,0.09341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.152724,0.047206,0.14118,0.046204
1481,TRAWOHD128F148D176,away from the sky,pop,pop,0.09341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.152724,0.047206,0.14118,0.046204
1482,TRAWOPG128F92EF9A1,60s,pop,pop,0.09341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.152724,0.047206,0.14118,0.046204
1483,TRAWPXB12903CFA413,french,pop,pop,0.09341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.152724,0.047206,0.14118,0.046204
1484,TRAWSJK128F42767F2,reggae,pop,pop,0.09341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.152724,0.047206,0.14118,0.046204
1485,TRAWULX128F4291255,country,pop,pop,0.09341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.152724,0.047206,0.14118,0.046204
1486,TRAXAOX128F930DB6B,eurodance,pop,pop,0.09341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.152724,0.047206,0.14118,0.046204
1487,TRAXBTV12903CD8399,boobs,pop,pop,0.09341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.152724,0.047206,0.14118,0.046204
1488,TRAXFTO12903CAEA49,folk pop,pop,pop,0.09341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.152724,0.047206,0.14118,0.046204
1489,TRAXIPO128F14923B2,christmas,pop,pop,0.09341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.152724,0.047206,0.14118,0.046204
1490,TRAXMUC128F4273749,latin,pop,pop,0.09341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.152724,0.047206,0.14118,0.046204
1491,TRAXMWV128F14612AB,latin,pop,pop,0.09341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.152724,0.047206,0.14118,0.046204
1492,TRAXPDR128F424BCD7,cover,pop,pop,0.09341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.152724,0.047206,0.14118,0.046204
1493,TRAXTSU128F4241835,classical voice,pop,pop,0.09341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.152724,0.047206,0.14118,0.046204
1494,TRAXULE128F9320132,soul,pop,pop,0.09341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.152724,0.047206,0.14118,0.046204
1495,TRAXUQL128F932D6C4,beautiful,pop,pop,0.09341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.152724,0.047206,0.14118,0.046204
1496,TRAXWLM128F1453E3B,rap,pop,pop,0.09341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.152724,0.047206,0.14118,0.046204
1497,TRAYBGC128F92E03EC,1960s,pop,pop,0.09341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.152724,0.047206,0.14118,0.046204
1498,TRAYDSS128F423CE63,arabic,pop,pop,0.09341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.152724,0.047206,0.14118,0.046204
1499,TRAYICR128F4282520,00s,pop,pop,0.09341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.152724,0.047206,0.14118,0.046204
1500,TRAYSCQ128F933BA66,australian,pop,pop,0.09341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.152724,0.047206,0.14118,0.046204
1501,TRAYTOM128F422B08C,perlen deutschsprachiger popmusik,pop,pop,0.09341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.152724,0.047206,0.14118,0.046204
1502,TRAYUEL128F4290B28,house,pop,pop,0.09341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.152724,0.047206,0.14118,0.046204
1503,TRAYXZX128F930F022,kalimba,pop,pop,0.09341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.152724,0.047206,0.14118,0.046204
1504,TRAZHUK128E0789114,hip-hop,pop,pop,0.09341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.152724,0.047206,0.14118,0.046204
1505,TRAZKXE128F149437C,espana,pop,pop,0.09341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.152724,0.047206,0.14118,0.046204
1506,TRAZSVT128F92DEC7B,french,pop,pop,0.09341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.152724,0.047206,0.14118,0.046204
1507,TRAZXDC128F429874E,dancehall reggae,pop,pop,0.09341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.152724,0.047206,0.14118,0.046204
1508,TRBAADN128F426B7A4,dance,pop,pop,0.09341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.152724,0.047206,0.14118,0.046204
1509,TRBABGU128F93391B2,country,pop,pop,0.09341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.152724,0.047206,0.14118,0.046204
1510,TRBAJRL128F1482E66,chill,pop,pop,0.09341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.152724,0.047206,0.14118,0.046204
1511,TRBAMLU128F146F6B2,latin,pop,pop,0.09341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.152724,0.047206,0.14118,0.046204
1512,TRBAOTY128F9327A9C,jennifer lopez,pop,pop,0.09341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.152724,0.047206,0.14118,0.046204
1513,TRBATKI128F4284D54,darkchild,pop,pop,0.09341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.152724,0.047206,0.14118,0.046204
1514,TRBAZFD12903CB641D,brooke white,pop,pop,0.09341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.152724,0.047206,0.14118,0.046204
1515,TRBBDAH128F92E625E,hip-hop,pop,pop,0.09341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.152724,0.047206,0.14118,0.046204
1516,TRBBDXO128F14A4737,oldies,pop,pop,0.09341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.152724,0.047206,0.14118,0.046204
1517,TRBBHHP128EF365DA0,oldies,pop,pop,0.09341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.152724,0.047206,0.14118,0.046204
1518,TRBBLAN128F93183E6,dance,pop,pop,0.09341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.152724,0.047206,0.14118,0.046204
1519,TRBBMTJ128F1477785,1960's,pop,pop,0.09341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.152724,0.047206,0.14118,0.046204
1520,TRBBRJN128F425C040,chanson française,pop,pop,0.09341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.152724,0.047206,0.14118,0.046204
1521,TRBCALG128F1483839,dance,pop,pop,0.09341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.152724,0.047206,0.14118,0.046204
1522,TRBCJIX128F424F99E,deutsch,pop,pop,0.09341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.152724,0.047206,0.14118,0.046204
1523,TRBCKXX128F92FD505,trip-hop,pop,pop,0.09341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.152724,0.047206,0.14118,0.046204
1524,TRBCPTO12903CBBFD9,contemporary praise and worship,pop,pop,0.09341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.152724,0.047206,0.14118,0.046204
1525,TRBCRUH128F930DB67,eurodance,pop,pop,0.09341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.152724,0.047206,0.14118,0.046204
1526,TRBCSTN12903D13548,country,pop,pop,0.09341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.152724,0.047206,0.14118,0.046204
1527,TRBCSVE12903D13D5C,country,pop,pop,0.09341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.152724,0.047206,0.14118,0.046204
1528,TRBCVWC128F932F321,dance,pop,pop,0.09341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.152724,0.047206,0.14118,0.046204
1529,TRBCYNZ128F933ABF5,indie,pop,pop,0.09341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.152724,0.047206,0.14118,0.046204
1530,TRBDBXO128F42B3E45,french,pop,pop,0.09341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.152724,0.047206,0.14118,0.046204
1531,TRBDHKL128F426BE45,rnb,pop,pop,0.09341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.152724,0.047206,0.14118,0.046204
1532,TRBDMFL128F145F691,female vocalists,pop,pop,0.09341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.152724,0.047206,0.14118,0.046204
1533,TRBDSLA128F4288246,soul,pop,pop,0.09341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.152724,0.047206,0.14118,0.046204
1534,TRBDWLE128F42B3112,70s,pop,pop,0.09341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.152724,0.047206,0.14118,0.046204
1535,TRBEAZN128F14858B3,chanson francaise,pop,pop,0.09341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.152724,0.047206,0.14118,0.046204
1536,TRBEBWG128F93214A4,mariah carey,pop,pop,0.09341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.152724,0.047206,0.14118,0.046204
1537,TRBEFJE128F932139E,anorexia,pop,pop,0.09341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.152724,0.047206,0.14118,0.046204
1538,TRBESEX128F147BB13,merengue,pop,pop,0.09341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.152724,0.047206,0.14118,0.046204
1539,TRBESWC128EF34B859,czech,pop,pop,0.09341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.152724,0.047206,0.14118,0.046204
1540,TRBETHV128F429722F,latin,pop,pop,0.09341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.152724,0.047206,0.14118,0.046204
1541,TRBFFNE128F92F6001,industrial,pop,pop,0.09341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.152724,0.047206,0.14118,0.046204
1542,TRBFGFF12903CF4183,old school latin pop,pop,pop,0.09341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.152724,0.047206,0.14118,0.046204
1543,TRBFJGB128F42612B1,bloodshy and avant,pop,pop,0.09341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.152724,0.047206,0.14118,0.046204
1544,TRBGIAQ128F1483BFE,kanye west,pop,pop,0.09341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.152724,0.047206,0.14118,0.046204
1545,TRBGICJ128F427BA9A,mustafa sandal,pop,pop,0.09341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.152724,0.047206,0.14118,0.046204
1546,TRBGQFF128F42BAE97,lou reed cover,pop,pop,0.09341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.152724,0.047206,0.14118,0.046204
1547,TRBGWEG12903CFF7EE,eurodance,pop,pop,0.09341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.152724,0.047206,0.14118,0.046204
1548,TRBGXQP128F4290B22,house,pop,pop,0.09341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.152724,0.047206,0.14118,0.046204
1549,TRBGYVK128F426A0D6,house,pop,pop,0.09341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.152724,0.047206,0.14118,0.046204
1550,TRBHLIH128F92FE649,60s,pop,pop,0.09341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.152724,0.047206,0.14118,0.046204
1551,TRBHQUM128F9309DE1,electronic,pop,pop,0.09341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.152724,0.047206,0.14118,0.046204
1552,TRBHRUL12903CCDF09,hip hop,pop,pop,0.09341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.152724,0.047206,0.14118,0.046204
1553,TRBHXNG128F423C6B7,trance,pop,pop,0.09341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.152724,0.047206,0.14118,0.046204
1554,TRBHZNF128F14989FE,60s,pop,pop,0.09341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.152724,0.047206,0.14118,0.046204
1555,TRBIFUV12903D07374,soul,pop,pop,0.09341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.152724,0.047206,0.14118,0.046204
1556,TRBIIJY12903CE4755,country,pop,pop,0.09341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.152724,0.047206,0.14118,0.046204
1557,TRAXUPN128F42855C8,heavy metal,80s|hard rock,80s|hard rock,0.090573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.148086,0.045772,0.136893,0.044801
1558,TRBFSNP128F14572B5,vixen,80s|hard rock,80s|hard rock,0.090573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.148086,0.045772,0.136893,0.044801
1559,TRAAAEF128F4273421,new wave,new wave|80s,new wave|80s,0.090284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.147612,0.045626,0.136455,0.044658
1560,TRANFMB128F146631E,1980,new wave|80s,new wave|80s,0.090284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.147612,0.045626,0.136455,0.044658
1561,TRASYLV128E0794878,80s,80s|new wave,80s|new wave,0.090284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.147612,0.045626,0.136455,0.044658
1562,TRAWIFJ128F4259E47,80s,80s|new wave,80s|new wave,0.090284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.147612,0.045626,0.136455,0.044658
1563,TRBGBGH128F14A23E5,electronic,80s|new wave,80s|new wave,0.090284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.147612,0.045626,0.136455,0.044658
1564,TRAALRZ128F429024E,piano,classical,classical,0.087932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.143767,0.044437,0.132901,0.043495
1565,TRAAVIT128F92E657C,symphonic metal,classical,classical,0.087932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.143767,0.044437,0.132901,0.043495
1566,TRABQDK128F9308F8E,didge,classical,classical,0.087932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.143767,0.044437,0.132901,0.043495
1567,TRAERCU128F42660A2,ambient,classical,classical,0.087932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.143767,0.044437,0.132901,0.043495
1568,TRAFXPQ128F425385C,soundtrack,classical,classical,0.087932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.143767,0.044437,0.132901,0.043495
1569,TRAHFSC128F92EACAB,folk,classical,classical,0.087932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.143767,0.044437,0.132901,0.043495
1570,TRAIWMZ128F428B6D8,guitar,classical,classical,0.087932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.143767,0.044437,0.132901,0.043495
1571,TRAMCUA128F4238312,experimental,classical,classical,0.087932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.143767,0.044437,0.132901,0.043495
1572,TRAMLAE128F931FBE7,mozart,classical,classical,0.087932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.143767,0.044437,0.132901,0.043495
1573,TRAQDWW12903CF4274,classic,classical,classical,0.087932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.143767,0.044437,0.132901,0.043495
1574,TRARZBX12903CD70DA,abstract,classical,classical,0.087932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.143767,0.044437,0.132901,0.043495
1575,TRAWJNK128F92FA89F,jazz,classical,classical,0.087932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.143767,0.044437,0.132901,0.043495
1576,TRAXBUC128F1469548,instrumental,classical,classical,0.087932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.143767,0.044437,0.132901,0.043495
1577,TRAYLCK128F933C422,polish,classical,classical,0.087932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.143767,0.044437,0.132901,0.043495
1578,TRAZEJN12903CC5E4A,bikini,classical,classical,0.087932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.143767,0.044437,0.132901,0.043495
